FlowName,maxE2E(us),Deadline(us),Path(SourceName|LinkID|Qnumber)
VLAN_0_Flow_1,1000,1016,node0_0_2_3|P0-sw_0_2|e7|4|P0-sw_0_1|e1|3|P2-sw_0_0|e3|4|node0_0_0_0
VLAN_0_Flow_2,750,982,node0_0_5_1|P1-sw_0_5|e12|4|P3-sw_0_4|e24|3|node0_0_4_1
VLAN_0_Flow_3,750,1062,node0_0_1_3|P1-sw_0_1|e7|4|P2-sw_0_2|e18|3|node0_0_2_0
VLAN_0_Flow_4,1000,1016,node0_0_4_3|P0-sw_0_4|e12|4|P0-sw_0_5|e2|3|P2-sw_0_0|e3|4|node0_0_0_0
VLAN_0_Flow_5,250,629,node0_0_0_3|P4-sw_0_0|e5|7|node0_0_0_2
VLAN_0_Flow_6,750,843,node0_0_4_0|P0-sw_0_4|e12|6|P0-sw_0_5|e2|5|P4-sw_0_0|e5|6|node0_0_0_2
VLAN_0_Flow_7,625,808,node0_0_4_3|P1-sw_0_4|e22|7|P0-sw_0_3|e17|6|P0-sw_0_2|e7|5|P3-sw_0_1|e9|7|node0_0_1_1
VLAN_0_Flow_8,500,581,node0_0_1_3|P0-sw_0_1|e1|6|P4-sw_0_0|e5|5|node0_0_0_2
VLAN_0_Flow_9,500,727,node0_0_0_1|P1-sw_0_0|e2|7|P1-sw_0_5|e12|6|P4-sw_0_4|e25|5|node0_0_4_2
VLAN_0_Flow_10,750,1089,node0_0_2_3|P0-sw_0_2|e7|4|P2-sw_0_1|e8|3|node0_0_1_0
VLAN_0_Flow_11,375,888,node0_0_5_3|P1-sw_0_5|e12|7|P3-sw_0_4|e24|6|node0_0_4_1
VLAN_0_Flow_13,750,853,node0_0_5_1|P0-sw_0_5|e2|6|P0-sw_0_0|e1|7|P3-sw_0_1|e9|6|node0_0_1_1
VLAN_0_Flow_14,500,774,node0_0_5_2|P0-sw_0_5|e2|7|P0-sw_0_0|e1|6|P4-sw_0_1|e10|5|node0_0_1_2
VLAN_0_Flow_17,1000,1090,node0_0_5_3|P0-sw_0_5|e2|4|P0-sw_0_0|e1|3|P3-sw_0_1|e9|4|node0_0_1_1
VLAN_0_Flow_20,750,923,node0_0_5_1|P1-sw_0_5|e12|4|P4-sw_0_4|e25|3|node0_0_4_2
VLAN_0_Flow_22,1000,1004,node0_0_5_3|P0-sw_0_5|e2|4|P0-sw_0_0|e1|3|P2-sw_0_1|e8|4|node0_0_1_0
VLAN_0_Flow_23,625,638,node0_0_2_3|P0-sw_0_2|e7|6|P0-sw_0_1|e1|5|P4-sw_0_0|e5|7|node0_0_0_2
VLAN_0_Flow_24,500,959,node0_0_2_1|P4-sw_0_2|e20|4|node0_0_2_2
VLAN_0_Flow_25,500,609,node0_0_4_0|P1-sw_0_4|e22|7|P0-sw_0_3|e17|6|P4-sw_0_2|e20|5|node0_0_2_2
VLAN_0_Flow_26,750,1104,node0_0_1_3|P0-sw_0_1|e1|4|P2-sw_0_0|e3|3|node0_0_0_0
VLAN_0_Flow_27,500,590,node0_0_4_0|P0-sw_0_4|e12|7|P0-sw_0_5|e2|6|P2-sw_0_0|e3|5|node0_0_0_0
VLAN_0_Flow_28,250,565,node0_0_1_3|P2-sw_0_1|e8|7|node0_0_1_0
VLAN_0_Flow_30,750,779,node0_0_4_0|P1-sw_0_4|e22|6|P0-sw_0_3|e17|5|P0-sw_0_2|e7|7|P4-sw_0_1|e10|6|node0_0_1_2
VLAN_0_Flow_32,375,770,node0_0_2_1|P0-sw_0_2|e7|7|P3-sw_0_1|e9|6|node0_0_1_1
VLAN_0_Flow_35,250,901,node0_0_4_3|P3-sw_0_4|e24|7|node0_0_4_1
VLAN_0_Flow_36,1000,1020,node0_0_4_0|P0-sw_0_4|e12|4|P0-sw_0_5|e2|3|P4-sw_0_0|e5|4|node0_0_0_2
VLAN_0_Flow_37,500,947,node0_0_1_3|P3-sw_0_1|e9|4|node0_0_1_1
VLAN_0_Flow_38,375,860,node0_0_1_3|P0-sw_0_1|e1|7|P4-sw_0_0|e5|6|node0_0_0_2
VLAN_0_Flow_39,375,896,node0_0_4_3|P3-sw_0_4|e24|6|node0_0_4_1
VLAN_0_Flow_40,375,604,node0_0_2_1|P0-sw_0_2|e7|7|P4-sw_0_1|e10|6|node0_0_1_2
VLAN_0_Flow_41,1000,1025,node0_0_4_3|P0-sw_0_4|e12|4|P0-sw_0_5|e2|3|P2-sw_0_0|e3|4|node0_0_0_0
VLAN_0_Flow_42,500,987,node0_0_4_3|P4-sw_0_4|e25|4|node0_0_4_2
VLAN_0_Flow_43,375,792,node0_0_2_3|P0-sw_0_2|e7|7|P4-sw_0_1|e10|6|node0_0_1_2
VLAN_0_Flow_45,375,777,node0_0_0_1|P0-sw_0_0|e1|7|P4-sw_0_1|e10|6|node0_0_1_2
VLAN_0_Flow_46,375,769,node0_0_2_1|P4-sw_0_2|e20|6|node0_0_2_2
VLAN_0_Flow_47,625,696,node0_0_0_3|P0-sw_0_0|e1|5|P3-sw_0_1|e9|7|node0_0_1_1
VLAN_0_Flow_48,625,669,node0_0_4_3|P0-sw_0_4|e12|7|P0-sw_0_5|e2|5|P2-sw_0_0|e3|7|node0_0_0_0
VLAN_0_Flow_49,500,1043,node0_0_0_3|P4-sw_0_0|e5|4|node0_0_0_2
VLAN_0_Flow_50,750,975,node0_0_1_3|P1-sw_0_1|e7|4|P4-sw_0_2|e20|3|node0_0_2_2
VLAN_0_Flow_51,750,759,node0_0_5_0|P0-sw_0_5|e2|5|P2-sw_0_0|e3|6|node0_0_0_0
VLAN_0_Flow_52,750,946,node0_0_5_2|P0-sw_0_5|e2|4|P2-sw_0_0|e3|3|node0_0_0_0
VLAN_0_Flow_53,1000,1161,node0_0_4_0|P3-sw_0_4|e24|2|node0_0_4_1
VLAN_0_Flow_54,1000,1068,node0_0_4_0|P1-sw_0_4|e22|4|P0-sw_0_3|e17|3|P4-sw_0_2|e20|4|node0_0_2_2
VLAN_0_Flow_55,625,651,node0_0_5_1|P0-sw_0_5|e2|5|P2-sw_0_0|e3|7|node0_0_0_0
VLAN_0_Flow_57,500,564,node0_0_5_1|P0-sw_0_5|e2|7|P0-sw_0_0|e1|6|P3-sw_0_1|e9|5|node0_0_1_1
VLAN_0_Flow_58,375,622,node0_0_0_3|P4-sw_0_0|e5|6|node0_0_0_2
VLAN_0_Flow_61,625,863,node0_0_0_1|P1-sw_0_0|e2|6|P1-sw_0_5|e12|5|P3-sw_0_4|e24|7|node0_0_4_1
VLAN_0_Flow_62,1000,1068,node0_0_5_0|P0-sw_0_5|e2|4|P0-sw_0_0|e1|3|P2-sw_0_1|e8|4|node0_0_1_0
