FlowName,maxE2E(us),Deadline(us),Path(SourceName|LinkID|Qnumber)
VLAN_0_Flow_0,750,891,node0_0_30_2|P1-sw_0_30|e154|7|P0-sw_0_29|e125|6|P0-sw_0_28|e109|5|P1-sw_0_27|e108|7|P3-sw_0_26|e151|6|node0_0_26_1
VLAN_0_Flow_1,1000,1304,node0_0_28_1|P2-sw_0_28|e125|4|P1-sw_0_29|e154|3|P5-sw_0_30|e158|4|node0_0_30_3
VLAN_0_Flow_4,625,1145,node0_0_19_1|P2-sw_0_19|e67|7|P1-sw_0_20|e78|6|P1-sw_0_15|e77|5|P2-sw_0_14|e83|7|node0_0_14_0
VLAN_0_Flow_8,250,937,node0_0_9_1|P5-sw_0_9|e61|7|node0_0_9_3
VLAN_0_Flow_13,500,1395,node0_0_25_0|P3-sw_0_25|e142|4|node0_0_25_1
VLAN_0_Flow_19,500,1058,node0_0_6_2|P1-sw_0_6|e35|7|P2-sw_0_7|e36|6|P3-sw_0_12|e47|5|node0_0_12_0
VLAN_0_Flow_22,1500,1595,node0_0_23_3|P1-sw_0_23|e114|2|P3-sw_0_22|e122|1|node0_0_22_1
VLAN_0_Flow_27,1000,1215,node0_0_23_3|P1-sw_0_23|e114|4|P1-sw_0_22|e120|3|P4-sw_0_21|e132|4|node0_0_21_2
VLAN_0_Flow_40,750,1349,node0_0_23_2|P2-sw_0_23|e115|4|P3-sw_0_28|e126|3|node0_0_28_0
VLAN_0_Flow_42,1000,1432,node0_0_21_3|P0-sw_0_21|e87|4|P1-sw_0_20|e78|3|P6-sw_0_15|e82|4|node0_0_15_3
VLAN_0_Flow_44,1000,1361,node0_0_21_3|P0-sw_0_21|e87|4|P0-sw_0_20|e67|3|P6-sw_0_19|e71|4|node0_0_19_3
VLAN_0_Flow_52,1000,1461,node0_0_21_1|P0-sw_0_21|e87|4|P1-sw_0_20|e78|3|P4-sw_0_15|e80|4|node0_0_15_1
VLAN_0_Flow_53,1250,1397,node0_0_10_3|P0-sw_0_10|e45|4|P2-sw_0_12|e46|3|P2-sw_0_15|e78|4|P3-sw_0_20|e88|3|node0_0_20_0
VLAN_0_Flow_56,1000,1150,node0_0_16_1|P0-sw_0_16|e92|7|P0-sw_0_17|e66|6|P0-sw_0_19|e53|5|P0-sw_0_8|e51|7|P0-sw_0_9|e18|6|P0-sw_0_11|e3|5|P5-sw_0_0|e6|7|node0_0_0_2
VLAN_0_Flow_57,1250,1315,node0_0_12_1|P0-sw_0_12|e36|4|P0-sw_0_7|e29|3|P0-sw_0_4|e13|4|P5-sw_0_2|e17|3|node0_0_2_3
VLAN_0_Flow_62,1000,1263,node0_0_9_1|P0-sw_0_9|e18|4|P2-sw_0_11|e19|3|P5-sw_0_13|e76|4|node0_0_13_3
VLAN_0_Flow_68,750,944,node0_0_21_1|P0-sw_0_21|e87|7|P1-sw_0_20|e78|6|P0-sw_0_15|e46|5|P0-sw_0_12|e36|7|P4-sw_0_7|e38|6|node0_0_7_1
VLAN_0_Flow_69,750,1346,node0_0_18_1|P1-sw_0_18|e103|4|P3-sw_0_23|e116|3|node0_0_23_0
VLAN_0_Flow_74,1000,1286,node0_0_19_1|P0-sw_0_19|e53|4|P0-sw_0_8|e51|3|P2-sw_0_9|e58|4|node0_0_9_0
VLAN_0_Flow_91,750,1472,node0_0_25_3|P1-sw_0_25|e140|4|P3-sw_0_26|e151|3|node0_0_26_1
VLAN_0_Flow_95,1250,1282,node0_0_9_2|P1-sw_0_9|e51|4|P1-sw_0_8|e52|3|P0-sw_0_10|e45|4|P6-sw_0_12|e50|3|node0_0_12_3
