FlowName,maxE2E(us),Deadline(us),Path(SourceName|LinkID|Qnumber)
VLAN_0_Flow_0,125,521,node0_0_4_1|e31|sw_0_4-P1|e29|7|sw_0_5-P0|e20|6|sw_0_6-P0|e9|5|sw_0_7-P3|e11|7|node0_0_7_0
VLAN_0_Flow_1,150,604,node0_0_15_0|e42|sw_0_15-P1|e41|7|sw_0_14-P1|e44|6|sw_0_13-P0|e23|5|sw_0_12-P1|e14|7|sw_0_11-P4|e16|6|node0_0_11_1
VLAN_0_Flow_2,225,612,node0_0_4_1|e31|sw_0_4-P0|e26|7|sw_0_3-P0|e17|6|sw_0_2-P0|e6|5|sw_0_1-P0|e1|7|sw_0_0-P2|e3|6|sw_0_11-P1|e13|5|sw_0_10-P1|e38|7|sw_0_9-P3|e40|6|node0_0_9_1
VLAN_0_Flow_3,150,805,node0_0_3_1|e28|sw_0_3-P0|e17|7|sw_0_2-P0|e6|6|sw_0_1-P0|e1|5|sw_0_0-P1|e2|7|sw_0_7-P3|e11|6|node0_0_7_0
VLAN_0_Flow_4,150,614,node0_0_6_1|e22|sw_0_6-P0|e9|7|sw_0_7-P2|e10|6|sw_0_12-P2|e23|5|sw_0_13-P1|e44|7|sw_0_14-P2|e45|6|node0_0_14_0
VLAN_0_Flow_5,125,752,node0_0_7_1|e12|sw_0_7-P0|e2|7|sw_0_0-P0|e1|6|sw_0_1-P1|e6|5|sw_0_2-P3|e19|7|node0_0_2_1
VLAN_0_Flow_6,150,771,node0_0_8_0|e36|sw_0_8-P0|e34|7|sw_0_9-P1|e38|6|sw_0_10-P0|e13|5|sw_0_11-P0|e3|7|sw_0_0-P4|e5|6|node0_0_0_1
VLAN_0_Flow_7,375,666,node0_0_4_1|e31|sw_0_4-P1|e29|4|sw_0_5-P2|e32|3|node0_0_5_0
VLAN_0_Flow_8,50,711,node0_0_7_1|e12|sw_0_7-P3|e11|7|node0_0_7_0
VLAN_0_Flow_9,750,971,node0_0_5_1|e33|sw_0_5-P0|e20|4|sw_0_6-P0|e9|3|sw_0_7-P0|e2|4|sw_0_0-P2|e3|3|sw_0_11-P4|e16|4|node0_0_11_1
VLAN_0_Flow_10,750,871,node0_0_13_0|e47|sw_0_13-P0|e23|4|sw_0_12-P0|e10|3|sw_0_7-P0|e2|4|sw_0_0-P0|e1|3|sw_0_1-P3|e8|4|node0_0_1_1
VLAN_0_Flow_11,100,686,node0_0_9_0|e39|sw_0_9-P1|e38|7|sw_0_10-P0|e13|6|sw_0_11-P4|e16|5|node0_0_11_1
VLAN_0_Flow_12,750,987,node0_0_13_1|e48|sw_0_13-P1|e44|2|sw_0_14-P2|e45|1|node0_0_14_0
VLAN_0_Flow_13,500,803,node0_0_6_1|e22|sw_0_6-P0|e9|4|sw_0_7-P2|e10|3|sw_0_12-P4|e25|4|node0_0_12_1
