FlowName,maxE2E(us),Deadline(us),Path(SourceName|LinkID|Qnumber)
VLAN_0_Flow_6,375,919,node0_0_18_1|e121|sw_0_18-P2|e120|3|node0_0_18_0
VLAN_0_Flow_12,75,949,node0_0_3_0|e27|sw_0_3-P0|e8|7|sw_0_1-P2|e9|6|node0_0_1_0
VLAN_0_Flow_18,50,721,node0_0_3_0|e27|sw_0_3-P5|e30|7|node0_0_3_3
VLAN_0_Flow_23,125,1034,node0_0_23_0|e115|sw_0_23-P0|e107|7|sw_0_16-P0|e106|6|sw_0_17-P1|e113|5|sw_0_18-P6|e124|7|node0_0_18_4
VLAN_0_Flow_26,125,590,node0_0_10_1|e74|sw_0_10-P1|e72|7|sw_0_15-P1|e84|6|sw_0_14-P1|e90|5|sw_0_13-P2|e101|7|node0_0_13_0
VLAN_0_Flow_28,750,1087,node0_0_3_0|e27|sw_0_3-P1|e26|4|sw_0_4-P1|e38|3|sw_0_5-P1|e44|4|sw_0_6-P0|e32|3|sw_0_7-P5|e36|4|node0_0_7_2
VLAN_0_Flow_34,750,960,node0_0_23_4|e119|sw_0_23-P5|e118|1|node0_0_23_3
VLAN_0_Flow_39,875,1079,node0_0_23_2|e117|sw_0_23-P1|e114|4|sw_0_22-P1|e125|3|sw_0_21-P0|e96|4|sw_0_20-P0|e79|3|sw_0_19-P0|e62|4|sw_0_8-P6|e66|3|node0_0_8_3
VLAN_0_Flow_43,625,766,node0_0_13_3|e104|sw_0_13-P1|e90|3|sw_0_14-P0|e84|4|sw_0_15-P3|e86|3|node0_0_15_0
VLAN_0_Flow_50,75,781,node0_0_0_1|e5|sw_0_0-P1|e2|7|sw_0_2-P2|e15|6|node0_0_2_0
VLAN_0_Flow_58,750,1100,node0_0_0_1|e5|sw_0_0-P0|e1|2|sw_0_1-P2|e9|1|node0_0_1_0
VLAN_0_Flow_61,75,782,node0_0_14_1|e92|sw_0_14-P1|e90|7|sw_0_13-P4|e103|6|node0_0_13_2
VLAN_0_Flow_64,1000,1073,node0_0_11_2|e24|sw_0_11-P1|e20|2|sw_0_9-P1|e60|1|sw_0_8-P5|e65|2|node0_0_8_2
VLAN_0_Flow_68,125,583,node0_0_23_2|e117|sw_0_23-P0|e107|7|sw_0_16-P0|e106|6|sw_0_17-P1|e113|5|sw_0_18-P6|e124|7|node0_0_18_4
VLAN_0_Flow_71,150,1051,node0_0_14_2|e93|sw_0_14-P0|e84|7|sw_0_15-P2|e85|5|sw_0_20-P2|e96|7|sw_0_21-P5|e134|6|node0_0_21_3
VLAN_0_Flow_72,1000,1082,node0_0_12_2|e53|sw_0_12-P1|e33|2|sw_0_7-P0|e14|1|sw_0_2-P2|e15|2|node0_0_2_0
VLAN_0_Flow_75,150,703,node0_0_10_1|e74|sw_0_10-P1|e72|7|sw_0_15-P2|e85|6|sw_0_20-P2|e96|5|sw_0_21-P5|e134|6|node0_0_21_3
VLAN_0_Flow_81,75,939,node0_0_2_1|e16|sw_0_2-P1|e14|7|sw_0_7-P6|e37|6|node0_0_7_3
VLAN_0_Flow_82,875,997,node0_0_18_1|e121|sw_0_18-P0|e78|4|sw_0_19-P2|e79|3|sw_0_20-P1|e85|4|sw_0_15-P1|e84|3|sw_0_14-P1|e90|4|sw_0_13-P4|e103|3|node0_0_13_2
