FlowName,maxE2E(us),Deadline(us),Path(SourceName|LinkID|Qnumber)
VLAN_0_Flow_5,375,869,node0_0_15_0|P0-sw_0_15|e61|7|P2-sw_0_8|e62|6|node0_0_8_0
VLAN_0_Flow_16,1000,1080,node0_0_13_3|P1-sw_0_13|e79|4|P0-sw_0_14|e68|3|P3-sw_0_15|e70|4|node0_0_15_1
VLAN_0_Flow_19,250,556,node0_0_14_3|P3-sw_0_14|e81|7|node0_0_14_1
VLAN_0_Flow_31,500,875,node0_0_14_4|P0-sw_0_14|e68|7|P0-sw_0_15|e61|6|P6-sw_0_8|e66|5|node0_0_8_4
VLAN_0_Flow_34,1000,1186,node0_0_8_1|P2-sw_0_8|e62|2|node0_0_8_0
VLAN_0_Flow_37,500,904,node0_0_12_2|P0-sw_0_12|e15|7|P0-sw_0_7|e2|6|P6-sw_0_0|e7|5|node0_0_0_3
VLAN_0_Flow_46,1000,1090,node0_0_0_2|P0-sw_0_0|e1|4|P1-sw_0_1|e8|3|P6-sw_0_2|e31|4|node0_0_2_4
VLAN_0_Flow_59,500,809,node0_0_6_0|P1-sw_0_6|e32|7|P1-sw_0_5|e49|6|P2-sw_0_4|e50|5|node0_0_4_0
VLAN_0_Flow_61,875,913,node0_0_13_3|P0-sw_0_13|e38|7|P0-sw_0_12|e15|6|P0-sw_0_7|e2|5|P0-sw_0_0|e1|7|P1-sw_0_1|e8|6|P5-sw_0_2|e30|5|node0_0_2_3
VLAN_0_Flow_69,1000,1002,node0_0_0_0|P0-sw_0_0|e1|4|P1-sw_0_1|e8|3|P5-sw_0_2|e30|4|node0_0_2_3
VLAN_0_Flow_72,1000,1018,node0_0_4_2|P0-sw_0_4|e43|4|P0-sw_0_3|e26|3|P3-sw_0_2|e28|4|node0_0_2_1
VLAN_0_Flow_86,1000,1067,node0_0_3_2|P1-sw_0_3|e43|4|P1-sw_0_4|e49|3|P5-sw_0_5|e58|4|node0_0_5_3
VLAN_0_Flow_97,750,907,node0_0_8_3|P0-sw_0_8|e60|7|P1-sw_0_9|e67|6|P0-sw_0_10|e20|5|P2-sw_0_11|e21|7|P6-sw_0_12|e42|6|node0_0_12_3
VLAN_0_Flow_100,750,1110,node0_0_15_4|P1-sw_0_15|e68|4|P4-sw_0_14|e82|3|node0_0_14_2
VLAN_0_Flow_113,750,798,node0_0_8_3|P0-sw_0_8|e60|7|P1-sw_0_9|e67|6|P0-sw_0_10|e20|5|P2-sw_0_11|e21|7|P3-sw_0_12|e39|6|node0_0_12_0
VLAN_0_Flow_117,500,544,node0_0_1_3|P1-sw_0_1|e8|6|P4-sw_0_2|e29|5|node0_0_2_2
VLAN_0_Flow_119,1000,1075,node0_0_7_2|P2-sw_0_7|e15|4|P2-sw_0_12|e38|3|P4-sw_0_13|e87|4|node0_0_13_2
VLAN_0_Flow_126,500,744,node0_0_0_2|P0-sw_0_0|e1|7|P1-sw_0_1|e8|6|P6-sw_0_2|e31|5|node0_0_2_4
VLAN_0_Flow_133,500,783,node0_0_14_4|P0-sw_0_14|e68|7|P0-sw_0_15|e61|6|P6-sw_0_8|e66|5|node0_0_8_4
VLAN_0_Flow_154,1000,1088,node0_0_0_2|P0-sw_0_0|e1|4|P1-sw_0_1|e8|3|P6-sw_0_2|e31|4|node0_0_2_4
VLAN_0_Flow_156,625,743,node0_0_10_2|P0-sw_0_10|e20|7|P0-sw_0_11|e3|6|P1-sw_0_0|e2|5|P4-sw_0_7|e17|7|node0_0_7_1
VLAN_0_Flow_157,375,684,node0_0_5_1|P0-sw_0_5|e32|7|P6-sw_0_6|e37|6|node0_0_6_4
VLAN_0_Flow_160,500,745,node0_0_7_2|P2-sw_0_7|e15|7|P2-sw_0_12|e38|6|P4-sw_0_13|e87|5|node0_0_13_2
VLAN_0_Flow_164,625,890,node0_0_10_3|P1-sw_0_10|e67|7|P0-sw_0_9|e60|6|P1-sw_0_8|e61|5|P3-sw_0_15|e70|7|node0_0_15_1
VLAN_0_Flow_166,375,556,node0_0_14_4|P1-sw_0_14|e79|7|P6-sw_0_13|e89|6|node0_0_13_4
VLAN_0_Flow_167,500,985,node0_0_12_1|P6-sw_0_12|e42|4|node0_0_12_3
VLAN_0_Flow_169,500,570,node0_0_14_4|P1-sw_0_14|e79|7|P0-sw_0_13|e38|6|P3-sw_0_12|e39|5|node0_0_12_0
VLAN_0_Flow_171,500,903,node0_0_13_3|P1-sw_0_13|e79|7|P0-sw_0_14|e68|6|P4-sw_0_15|e71|5|node0_0_15_2
VLAN_0_Flow_185,250,648,node0_0_13_3|P4-sw_0_13|e87|7|node0_0_13_2
VLAN_0_Flow_186,625,706,node0_0_1_2|P1-sw_0_1|e8|7|P1-sw_0_2|e26|6|P1-sw_0_3|e43|5|P3-sw_0_4|e51|7|node0_0_4_1
VLAN_0_Flow_189,1000,1102,node0_0_1_3|P1-sw_0_1|e8|4|P1-sw_0_2|e26|3|P2-sw_0_3|e44|4|node0_0_3_0
VLAN_0_Flow_190,500,1113,node0_0_3_2|P6-sw_0_3|e48|4|node0_0_3_4
VLAN_0_Flow_191,750,1098,node0_0_11_2|P2-sw_0_11|e21|4|P6-sw_0_12|e42|3|node0_0_12_3
VLAN_0_Flow_198,375,805,node0_0_6_1|P1-sw_0_6|e32|7|P6-sw_0_5|e59|6|node0_0_5_4
