FlowName,maxE2E(us),Deadline(us),Path(SourceName|LinkID|Qnumber)
VLAN_0_Flow_0,500,1234,node0_0_11_4|P3-sw_0_11|e58|4|node0_0_11_1
VLAN_0_Flow_1,750,1163,node0_0_0_0|P0-sw_0_0|e1|4|P5-sw_0_1|e12|3|node0_0_1_3
VLAN_0_Flow_6,1000,1149,node0_0_10_4|P1-sw_0_10|e56|4|P0-sw_0_11|e45|3|P2-sw_0_6|e46|4|node0_0_6_0
VLAN_0_Flow_8,250,862,node0_0_6_2|P5-sw_0_6|e49|7|node0_0_6_3
VLAN_0_Flow_11,625,1034,node0_0_8_1|P0-sw_0_8|e3|7|P1-sw_0_0|e2|6|P1-sw_0_5|e14|5|P2-sw_0_4|e33|7|node0_0_4_0
VLAN_0_Flow_15,500,1113,node0_0_7_4|P5-sw_0_7|e54|4|node0_0_7_3
VLAN_0_Flow_16,250,958,node0_0_8_3|P3-sw_0_8|e22|7|node0_0_8_0
VLAN_0_Flow_21,500,1020,node0_0_10_3|P0-sw_0_10|e38|7|P1-sw_0_9|e21|6|P3-sw_0_8|e22|5|node0_0_8_0
VLAN_0_Flow_22,250,761,node0_0_0_1|P6-sw_0_0|e7|7|node0_0_0_3
VLAN_0_Flow_25,1000,1074,node0_0_8_1|P2-sw_0_8|e21|4|P2-sw_0_9|e38|3|P2-sw_0_10|e62|4|node0_0_10_0
VLAN_0_Flow_28,500,740,node0_0_6_1|P1-sw_0_6|e45|7|P1-sw_0_11|e56|6|P3-sw_0_10|e63|5|node0_0_10_1
VLAN_0_Flow_33,500,1046,node0_0_8_3|P3-sw_0_8|e22|4|node0_0_8_0
VLAN_0_Flow_35,1250,1284,node0_0_7_2|P0-sw_0_7|e20|4|P0-sw_0_8|e3|3|P1-sw_0_0|e2|4|P4-sw_0_5|e17|3|node0_0_5_1
VLAN_0_Flow_49,250,860,node0_0_4_1|P6-sw_0_4|e37|7|node0_0_4_4
VLAN_0_Flow_50,250,1038,node0_0_6_1|P5-sw_0_6|e49|7|node0_0_6_3
