FlowName,maxE2E(us),Deadline(us),Path(SourceName|LinkID|Qnumber)
VLAN_0_Flow_2,875,2000,node0_0_0_6|P0-sw_0_8|e1|5|P2-sw_0_1|e4|7|P3-sw_0_2|e9|6|P2-sw_0_4|e10|5|node0_0_0_7
VLAN_0_Flow_4,1200,10000,node0_0_0_6|P0-sw_0_8|e1|1|P1-sw_0_1|e3|2|P1-sw_0_0|e8|1|P1-sw_0_2|e7|2|node0_0_0_3
VLAN_0_Flow_6,750,5000,node0_0_0_6|P0-sw_0_8|e1|7|P1-sw_0_1|e3|6|P1-sw_0_0|e8|5|P3-sw_0_2|e9|7|P3-sw_0_4|e11|6|node0_0_0_9
VLAN_0_Flow_8,1200,10000,node0_0_0_6|P0-sw_0_8|e1|1|P2-sw_0_1|e4|2|P3-sw_0_2|e9|1|P3-sw_0_4|e11|2|node0_0_0_9
VLAN_0_Flow_9,800,10000,node0_0_0_6|P0-sw_0_8|e1|2|P3-sw_0_1|e5|1|P3-sw_0_4|e11|2|node0_0_0_9
VLAN_0_Flow_10,625,1000,node0_0_0_6|P0-sw_0_8|e1|6|P3-sw_0_1|e5|5|P3-sw_0_4|e11|7|node0_0_0_9
VLAN_0_Flow_11,875,2000,node0_0_0_6|P0-sw_0_8|e1|5|P3-sw_0_1|e5|7|P3-sw_0_4|e11|5|node0_0_0_9
VLAN_0_Flow_14,300,5000,node0_0_0_9|P2-sw_0_4|e10|4|node0_0_0_7
VLAN_0_Flow_17,500,1000,node0_0_0_9|P2-sw_0_4|e10|5|node0_0_0_7
VLAN_0_Flow_18,450,5000,node0_0_0_9|P1-sw_0_4|e9|4|P1-sw_0_2|e7|3|node0_0_0_3
VLAN_0_Flow_19,500,1000,node0_0_0_9|P2-sw_0_4|e10|5|node0_0_0_7
VLAN_0_Flow_20,600,10000,node0_0_0_9|P1-sw_0_4|e9|2|P1-sw_0_2|e7|1|node0_0_0_3
VLAN_0_Flow_21,250,2000,node0_0_0_9|P2-sw_0_4|e10|7|node0_0_0_7
VLAN_0_Flow_24,300,5000,node0_0_0_9|P2-sw_0_4|e10|4|node0_0_0_7
VLAN_0_Flow_25,900,5000,node0_0_0_9|P4-sw_0_4|e12|3|P0-sw_0_5|e6|4|P2-sw_0_1|e4|3|P1-sw_0_2|e7|4|node0_0_0_3
VLAN_0_Flow_26,750,5000,node0_0_0_9|P0-sw_0_4|e5|3|P2-sw_0_1|e4|4|P1-sw_0_2|e7|3|node0_0_0_3
VLAN_0_Flow_27,600,10000,node0_0_0_9|P1-sw_0_4|e9|2|P1-sw_0_2|e7|1|node0_0_0_3
VLAN_0_Flow_29,375,1000,node0_0_0_9|P1-sw_0_4|e9|7|P1-sw_0_2|e7|6|node0_0_0_3
