FlowName,maxE2E(us),Deadline(us),Path(SourceName|LinkID|Qnumber)
VLAN_0_Flow_1,500,610,node0_0_5_4|P1-sw_0_5|e9|7|P1-sw_0_4|e21|6|P4-sw_0_3|e24|5|node0_0_3_2
VLAN_0_Flow_2,250,786,node0_0_0_4|P3-sw_0_0|e4|7|node0_0_0_1
VLAN_0_Flow_5,500,926,node0_0_0_4|P3-sw_0_0|e4|4|node0_0_0_1
VLAN_0_Flow_6,1000,1043,node0_0_3_1|P6-sw_0_3|e26|2|node0_0_3_4
VLAN_0_Flow_8,250,707,node0_0_2_3|P6-sw_0_2|e20|7|node0_0_2_4
VLAN_0_Flow_9,500,913,node0_0_5_4|P5-sw_0_5|e13|4|node0_0_5_3
VLAN_0_Flow_10,500,1008,node0_0_2_0|P6-sw_0_2|e20|4|node0_0_2_4
VLAN_0_Flow_11,250,616,node0_0_5_0|P4-sw_0_5|e12|7|node0_0_5_2
VLAN_0_Flow_13,500,654,node0_0_5_0|P1-sw_0_5|e9|6|P2-sw_0_4|e27|5|node0_0_4_0
VLAN_0_Flow_14,250,792,node0_0_3_1|P5-sw_0_3|e25|7|node0_0_3_3
VLAN_0_Flow_15,375,679,node0_0_5_4|P1-sw_0_5|e9|7|P6-sw_0_4|e31|6|node0_0_4_4
VLAN_0_Flow_16,375,848,node0_0_4_1|P1-sw_0_4|e21|7|P6-sw_0_3|e26|6|node0_0_3_4
VLAN_0_Flow_18,375,584,node0_0_5_1|P5-sw_0_5|e13|6|node0_0_5_3
VLAN_0_Flow_23,625,795,node0_0_2_2|P1-sw_0_2|e15|6|P1-sw_0_3|e21|5|P5-sw_0_4|e30|7|node0_0_4_3
VLAN_0_Flow_28,1000,1002,node0_0_0_4|P1-sw_0_0|e2|4|P1-sw_0_5|e9|3|P2-sw_0_4|e27|4|node0_0_4_0
VLAN_0_Flow_29,375,777,node0_0_5_4|P5-sw_0_5|e13|6|node0_0_5_3
VLAN_0_Flow_30,750,960,node0_0_2_3|P1-sw_0_2|e15|4|P6-sw_0_3|e26|3|node0_0_3_4
VLAN_0_Flow_31,375,851,node0_0_0_3|P1-sw_0_0|e2|7|P5-sw_0_5|e13|6|node0_0_5_3
VLAN_0_Flow_33,625,673,node0_0_0_3|P0-sw_0_0|e1|7|P1-sw_0_1|e8|6|P1-sw_0_2|e15|5|P4-sw_0_3|e24|7|node0_0_3_2
VLAN_0_Flow_34,625,726,node0_0_5_0|P1-sw_0_5|e9|6|P1-sw_0_4|e21|5|P5-sw_0_3|e25|7|node0_0_3_3
VLAN_0_Flow_39,500,573,node0_0_0_4|P1-sw_0_0|e2|7|P1-sw_0_5|e9|6|P5-sw_0_4|e30|5|node0_0_4_3
VLAN_0_Flow_40,250,839,node0_0_3_1|P2-sw_0_3|e22|7|node0_0_3_0
VLAN_0_Flow_42,375,762,node0_0_2_0|P6-sw_0_2|e20|6|node0_0_2_4
VLAN_0_Flow_45,375,676,node0_0_4_1|P0-sw_0_4|e9|7|P5-sw_0_5|e13|6|node0_0_5_3
VLAN_0_Flow_46,375,751,node0_0_5_4|P0-sw_0_5|e2|7|P3-sw_0_0|e4|6|node0_0_0_1
VLAN_0_Flow_48,500,642,node0_0_0_3|P1-sw_0_0|e2|7|P1-sw_0_5|e9|6|P4-sw_0_4|e29|5|node0_0_4_2
VLAN_0_Flow_49,500,838,node0_0_2_2|P1-sw_0_2|e15|6|P5-sw_0_3|e25|5|node0_0_3_3
VLAN_0_Flow_50,750,848,node0_0_0_2|P0-sw_0_0|e1|6|P1-sw_0_1|e8|5|P1-sw_0_2|e15|7|P4-sw_0_3|e24|6|node0_0_3_2
VLAN_0_Flow_51,625,664,node0_0_2_3|P1-sw_0_2|e15|7|P1-sw_0_3|e21|6|P4-sw_0_4|e29|7|node0_0_4_2
VLAN_0_Flow_52,750,942,node0_0_5_4|P1-sw_0_5|e9|4|P5-sw_0_4|e30|3|node0_0_4_3
VLAN_0_Flow_58,750,1004,node0_0_4_1|P0-sw_0_4|e9|4|P5-sw_0_5|e13|3|node0_0_5_3
VLAN_0_Flow_60,500,922,node0_0_3_1|P2-sw_0_3|e22|4|node0_0_3_0
