FlowName,maxE2E(us),Deadline(us),Path(SourceName|LinkID|Qnumber)
VLAN_0_Flow_4,500,692,node0_0_11_3|P1-sw_0_11|e20|7|P1-sw_0_10|e62|6|P3-sw_0_9|e64|5|node0_0_9_1
VLAN_0_Flow_5,500,732,node0_0_6_1|P1-sw_0_6|e32|7|P1-sw_0_5|e44|6|P4-sw_0_4|e47|5|node0_0_4_2
VLAN_0_Flow_10,750,1004,node0_0_0_2|P1-sw_0_0|e2|4|P6-sw_0_7|e19|3|node0_0_7_3
VLAN_0_Flow_17,500,710,node0_0_13_4|P0-sw_0_13|e38|7|P0-sw_0_12|e15|6|P3-sw_0_7|e16|5|node0_0_7_0
VLAN_0_Flow_20,750,890,node0_0_8_4|P0-sw_0_8|e55|4|P3-sw_0_9|e64|3|node0_0_9_1
VLAN_0_Flow_22,625,806,node0_0_0_2|P1-sw_0_0|e2|7|P1-sw_0_7|e14|6|P1-sw_0_6|e32|5|P4-sw_0_5|e52|7|node0_0_5_2
VLAN_0_Flow_23,750,1008,node0_0_0_2|P0-sw_0_0|e1|4|P6-sw_0_1|e13|3|node0_0_1_4
VLAN_0_Flow_25,500,947,node0_0_2_2|P3-sw_0_2|e28|4|node0_0_2_1
VLAN_0_Flow_30,750,998,node0_0_6_0|P1-sw_0_6|e32|4|P4-sw_0_5|e52|3|node0_0_5_2
VLAN_0_Flow_55,375,799,node0_0_0_0|P2-sw_0_0|e3|7|P5-sw_0_11|e24|6|node0_0_11_2
VLAN_0_Flow_64,250,696,node0_0_4_1|P4-sw_0_4|e47|7|node0_0_4_2
VLAN_0_Flow_77,625,846,node0_0_9_2|P0-sw_0_9|e55|7|P1-sw_0_8|e56|6|P1-sw_0_15|e68|5|P5-sw_0_14|e83|7|node0_0_14_3
VLAN_0_Flow_78,750,785,node0_0_5_0|P0-sw_0_5|e32|7|P0-sw_0_6|e14|6|P0-sw_0_7|e2|5|P0-sw_0_0|e1|7|P6-sw_0_1|e13|6|node0_0_1_4
VLAN_0_Flow_91,500,948,node0_0_14_2|P5-sw_0_14|e83|4|node0_0_14_3
