FlowName,maxE2E(us),Deadline(us),Path(SourceName|LinkID|Qnumber)
VLAN_0_Flow_0,500,2000,node0_0_0_6|P0-sw_0_8|e1|7|P2-sw_0_1|e4|6|P1-sw_0_2|e7|5|node0_0_0_3
VLAN_0_Flow_1,1125,2000,node0_0_0_6|P0-sw_0_8|e1|5|P3-sw_0_1|e5|7|P1-sw_0_4|e9|5|P1-sw_0_2|e7|6|node0_0_0_3
VLAN_0_Flow_2,750,10000,node0_0_0_6|P0-sw_0_8|e1|3|P3-sw_0_1|e5|4|P2-sw_0_4|e10|3|node0_0_0_7
VLAN_0_Flow_4,625,1000,node0_0_0_6|P0-sw_0_8|e1|6|P2-sw_0_1|e4|5|P1-sw_0_2|e7|7|node0_0_0_3
VLAN_0_Flow_5,875,5000,node0_0_0_6|P0-sw_0_8|e1|6|P4-sw_0_1|e6|5|P1-sw_0_5|e12|6|P2-sw_0_4|e10|5|node0_0_0_7
VLAN_0_Flow_6,500,2000,node0_0_0_6|P0-sw_0_8|e1|7|P3-sw_0_1|e5|6|P3-sw_0_4|e11|5|node0_0_0_9
VLAN_0_Flow_7,875,5000,node0_0_0_6|P0-sw_0_8|e1|5|P3-sw_0_1|e5|6|P3-sw_0_4|e11|5|node0_0_0_9
VLAN_0_Flow_9,625,1000,node0_0_0_6|P0-sw_0_8|e1|6|P3-sw_0_1|e5|5|P3-sw_0_4|e11|7|node0_0_0_9
VLAN_0_Flow_15,750,10000,node0_0_0_9|P0-sw_0_4|e5|4|P1-sw_0_1|e3|3|P1-sw_0_0|e8|4|P1-sw_0_2|e7|3|node0_0_0_3
VLAN_0_Flow_16,500,1000,node0_0_0_9|P2-sw_0_4|e10|5|node0_0_0_7
VLAN_0_Flow_17,450,10000,node0_0_0_9|P2-sw_0_4|e10|3|node0_0_0_7
VLAN_0_Flow_19,400,10000,node0_0_0_9|P2-sw_0_4|e10|2|node0_0_0_7
VLAN_0_Flow_20,375,1000,node0_0_0_9|P1-sw_0_4|e9|7|P1-sw_0_2|e7|6|node0_0_0_3
VLAN_0_Flow_21,250,1000,node0_0_0_9|P2-sw_0_4|e10|7|node0_0_0_7
VLAN_0_Flow_23,400,10000,node0_0_0_9|P2-sw_0_4|e10|2|node0_0_0_7
VLAN_0_Flow_25,500,2000,node0_0_0_9|P0-sw_0_4|e5|7|P2-sw_0_1|e4|6|P1-sw_0_2|e7|5|node0_0_0_3
VLAN_0_Flow_26,450,5000,node0_0_0_9|P1-sw_0_4|e9|4|P1-sw_0_2|e7|3|node0_0_0_3
VLAN_0_Flow_27,750,1000,node0_0_0_9|P0-sw_0_4|e5|7|P1-sw_0_1|e3|5|P1-sw_0_0|e8|7|P1-sw_0_2|e7|6|node0_0_0_3
VLAN_0_Flow_29,600,10000,node0_0_0_9|P1-sw_0_4|e9|2|P1-sw_0_2|e7|1|node0_0_0_3
