FlowName,maxE2E(us),Deadline(us),Path(SourceName|LinkID|Qnumber)
VLAN_0_Flow_5,750,761,node0_0_5_0|P1-sw_0_5|e44|7|P0-sw_0_6|e32|6|P2-sw_0_7|e33|5|P0-sw_0_12|e21|7|P3-sw_0_11|e22|6|node0_0_11_0
VLAN_0_Flow_6,500,919,node0_0_18_1|P2-sw_0_18|e120|4|node0_0_18_0
VLAN_0_Flow_8,750,971,node0_0_4_1|P1-sw_0_4|e38|4|P6-sw_0_5|e59|3|node0_0_5_4
VLAN_0_Flow_12,750,949,node0_0_3_0|P0-sw_0_3|e8|4|P2-sw_0_1|e9|3|node0_0_1_0
VLAN_0_Flow_17,750,869,node0_0_16_4|P1-sw_0_16|e107|4|P3-sw_0_23|e116|3|node0_0_23_1
VLAN_0_Flow_18,250,721,node0_0_3_0|P5-sw_0_3|e30|7|node0_0_3_3
VLAN_0_Flow_20,625,839,node0_0_1_4|P0-sw_0_1|e1|7|P2-sw_0_0|e3|6|P1-sw_0_11|e20|5|P4-sw_0_9|e69|7|node0_0_9_2
VLAN_0_Flow_21,500,717,node0_0_12_0|P2-sw_0_12|e50|6|P2-sw_0_13|e101|5|node0_0_13_0
VLAN_0_Flow_34,500,960,node0_0_23_4|P5-sw_0_23|e118|4|node0_0_23_3
VLAN_0_Flow_37,500,529,node0_0_10_0|P1-sw_0_10|e72|7|P2-sw_0_15|e85|6|P3-sw_0_20|e97|5|node0_0_20_0
VLAN_0_Flow_38,625,754,node0_0_14_2|P1-sw_0_14|e90|7|P0-sw_0_13|e50|6|P0-sw_0_12|e21|5|P6-sw_0_11|e25|7|node0_0_11_3
VLAN_0_Flow_50,375,781,node0_0_0_1|P1-sw_0_0|e2|7|P2-sw_0_2|e15|6|node0_0_2_0
VLAN_0_Flow_57,625,673,node0_0_20_2|P1-sw_0_20|e85|7|P1-sw_0_15|e84|6|P1-sw_0_14|e90|5|P2-sw_0_13|e101|7|node0_0_13_0
VLAN_0_Flow_61,375,782,node0_0_14_1|P1-sw_0_14|e90|7|P4-sw_0_13|e103|6|node0_0_13_2
VLAN_0_Flow_75,625,703,node0_0_10_1|P1-sw_0_10|e72|7|P2-sw_0_15|e85|6|P2-sw_0_20|e96|5|P5-sw_0_21|e134|7|node0_0_21_3
VLAN_0_Flow_76,750,757,node0_0_22_2|P1-sw_0_22|e125|7|P0-sw_0_21|e96|6|P1-sw_0_20|e85|5|P0-sw_0_15|e72|7|P6-sw_0_10|e77|6|node0_0_10_4
VLAN_0_Flow_79,375,664,node0_0_21_1|P1-sw_0_21|e125|7|P2-sw_0_22|e126|6|node0_0_22_0
VLAN_0_Flow_81,750,939,node0_0_2_1|P1-sw_0_2|e14|4|P6-sw_0_7|e37|3|node0_0_7_3
VLAN_0_Flow_84,625,719,node0_0_12_0|P0-sw_0_12|e21|7|P0-sw_0_11|e3|6|P0-sw_0_0|e1|5|P2-sw_0_1|e9|7|node0_0_1_0
VLAN_0_Flow_85,625,829,node0_0_16_4|P1-sw_0_16|e107|7|P1-sw_0_23|e114|6|P1-sw_0_22|e125|5|P5-sw_0_21|e134|7|node0_0_21_3
VLAN_0_Flow_91,500,844,node0_0_18_2|P0-sw_0_18|e78|6|P3-sw_0_19|e80|5|node0_0_19_0
VLAN_0_Flow_96,625,637,node0_0_12_1|P1-sw_0_12|e33|7|P1-sw_0_7|e32|6|P1-sw_0_6|e44|5|P5-sw_0_5|e58|7|node0_0_5_3
VLAN_0_Flow_100,750,781,node0_0_11_2|P2-sw_0_11|e21|7|P1-sw_0_12|e33|6|P1-sw_0_7|e32|5|P1-sw_0_6|e44|7|P6-sw_0_5|e59|6|node0_0_5_4
VLAN_0_Flow_101,750,936,node0_0_19_2|P2-sw_0_19|e79|4|P6-sw_0_20|e100|3|node0_0_20_3
VLAN_0_Flow_108,625,747,node0_0_14_4|P1-sw_0_14|e90|7|P0-sw_0_13|e50|6|P1-sw_0_12|e33|5|P5-sw_0_7|e36|7|node0_0_7_2
VLAN_0_Flow_116,1000,1006,node0_0_2_4|P0-sw_0_2|e2|4|P2-sw_0_0|e3|3|P6-sw_0_11|e25|4|node0_0_11_3
VLAN_0_Flow_118,250,770,node0_0_14_1|P5-sw_0_14|e94|7|node0_0_14_3
VLAN_0_Flow_120,625,780,node0_0_2_2|P0-sw_0_2|e2|7|P2-sw_0_0|e3|6|P1-sw_0_11|e20|5|P2-sw_0_9|e67|7|node0_0_9_0
VLAN_0_Flow_122,500,641,node0_0_13_4|P0-sw_0_13|e50|7|P0-sw_0_12|e21|6|P6-sw_0_11|e25|5|node0_0_11_3
VLAN_0_Flow_130,375,575,node0_0_3_0|P1-sw_0_3|e26|7|P5-sw_0_4|e42|6|node0_0_4_3
VLAN_0_Flow_143,375,533,node0_0_18_1|P0-sw_0_18|e78|7|P4-sw_0_19|e81|6|node0_0_19_1
VLAN_0_Flow_148,500,724,node0_0_0_3|P2-sw_0_0|e3|7|P1-sw_0_11|e20|6|P4-sw_0_9|e69|5|node0_0_9_2
VLAN_0_Flow_150,625,814,node0_0_9_3|P0-sw_0_9|e20|7|P2-sw_0_11|e21|6|P2-sw_0_12|e50|5|P4-sw_0_13|e103|7|node0_0_13_2
VLAN_0_Flow_163,750,800,node0_0_5_1|P0-sw_0_5|e38|7|P0-sw_0_4|e26|6|P0-sw_0_3|e8|5|P0-sw_0_1|e1|7|P3-sw_0_0|e4|6|node0_0_0_0
VLAN_0_Flow_169,250,655,node0_0_6_1|P2-sw_0_6|e45|7|node0_0_6_0
VLAN_0_Flow_170,500,686,node0_0_14_4|P1-sw_0_14|e90|6|P4-sw_0_13|e103|5|node0_0_13_2
VLAN_0_Flow_172,500,629,node0_0_2_2|P0-sw_0_2|e2|7|P2-sw_0_0|e3|6|P3-sw_0_11|e22|5|node0_0_11_0
VLAN_0_Flow_173,500,687,node0_0_0_2|P2-sw_0_0|e3|7|P1-sw_0_11|e20|6|P2-sw_0_9|e67|5|node0_0_9_0
VLAN_0_Flow_184,1000,1002,node0_0_23_2|P1-sw_0_23|e114|4|P1-sw_0_22|e125|3|P2-sw_0_21|e131|4|node0_0_21_0
VLAN_0_Flow_191,375,604,node0_0_19_2|P0-sw_0_19|e62|7|P5-sw_0_8|e65|6|node0_0_8_2
