FlowName,maxE2E(us),Deadline(us),Path(SourceName|LinkID|Qnumber)
VLAN_0_Flow_3,500,1274,node0_0_5_2|P0-sw_0_5|e2|7|P0-sw_0_0|e1|6|P4-sw_0_1|e11|5|node0_0_1_2
VLAN_0_Flow_9,500,1619,node0_0_7_2|P3-sw_0_7|e51|4|node0_0_7_1
VLAN_0_Flow_10,750,1028,node0_0_7_2|P0-sw_0_7|e20|7|P0-sw_0_8|e3|6|P0-sw_0_0|e1|5|P1-sw_0_1|e8|7|P5-sw_0_2|e30|6|node0_0_2_3
VLAN_0_Flow_11,500,1469,node0_0_0_0|P6-sw_0_0|e7|4|node0_0_0_3
VLAN_0_Flow_19,500,1740,node0_0_9_1|P5-sw_0_9|e36|4|node0_0_9_2
VLAN_0_Flow_33,500,1588,node0_0_1_4|P3-sw_0_1|e10|4|node0_0_1_1
VLAN_0_Flow_34,500,780,node0_0_10_1|P1-sw_0_10|e55|7|P0-sw_0_11|e44|6|P4-sw_0_6|e47|5|node0_0_6_2
VLAN_0_Flow_36,625,852,node0_0_8_2|P2-sw_0_8|e21|7|P2-sw_0_9|e33|6|P1-sw_0_10|e55|5|P3-sw_0_11|e57|7|node0_0_11_1
VLAN_0_Flow_39,1000,1741,node0_0_7_2|P0-sw_0_7|e20|4|P2-sw_0_8|e21|3|P3-sw_0_9|e34|4|node0_0_9_0
VLAN_0_Flow_43,1250,1481,node0_0_8_2|P2-sw_0_8|e21|4|P2-sw_0_9|e33|3|P1-sw_0_10|e55|4|P3-sw_0_11|e57|3|node0_0_11_1
VLAN_0_Flow_51,1500,1982,node0_0_7_2|P1-sw_0_7|e43|2|P6-sw_0_6|e49|1|node0_0_6_4
VLAN_0_Flow_57,750,949,node0_0_3_0|P0-sw_0_3|e26|7|P0-sw_0_2|e8|6|P0-sw_0_1|e1|5|P2-sw_0_0|e3|7|P3-sw_0_8|e22|6|node0_0_8_0
VLAN_0_Flow_62,1500,1912,node0_0_11_3|P0-sw_0_11|e44|2|P2-sw_0_6|e45|1|node0_0_6_0
VLAN_0_Flow_65,500,1757,node0_0_10_4|P2-sw_0_10|e61|4|node0_0_10_0
VLAN_0_Flow_67,1000,1571,node0_0_5_2|P1-sw_0_5|e14|4|P1-sw_0_4|e32|3|P3-sw_0_3|e39|4|node0_0_3_1
VLAN_0_Flow_72,1500,1583,node0_0_9_1|P0-sw_0_9|e15|4|P0-sw_0_5|e2|3|P0-sw_0_0|e1|4|P1-sw_0_1|e8|3|P3-sw_0_2|e28|4|node0_0_2_1
VLAN_0_Flow_73,750,1743,node0_0_9_1|P1-sw_0_9|e21|4|P4-sw_0_8|e23|3|node0_0_8_1
VLAN_0_Flow_74,1500,1928,node0_0_3_2|P0-sw_0_3|e26|2|P3-sw_0_2|e28|1|node0_0_2_1
