FlowName,maxE2E(us),Deadline(us),Path(SourceName|LinkID|Qnumber)
VLAN_0_Flow_4,750,1298,node0_0_8_0|P1-sw_0_8|e20|4|P4-sw_0_7|e52|3|node0_0_7_2
VLAN_0_Flow_9,750,1410,node0_0_9_3|P0-sw_0_9|e15|4|P6-sw_0_5|e19|3|node0_0_5_3
VLAN_0_Flow_17,250,684,node0_0_0_1|P5-sw_0_0|e6|7|node0_0_0_2
VLAN_0_Flow_18,750,1106,node0_0_6_1|P0-sw_0_6|e43|7|P0-sw_0_7|e20|6|P0-sw_0_8|e3|5|P1-sw_0_0|e2|7|P4-sw_0_5|e17|6|node0_0_5_1
VLAN_0_Flow_27,500,946,node0_0_2_4|P1-sw_0_2|e26|7|P1-sw_0_3|e32|6|P2-sw_0_4|e33|5|node0_0_4_0
VLAN_0_Flow_31,500,1064,node0_0_2_3|P1-sw_0_2|e26|7|P1-sw_0_3|e32|6|P5-sw_0_4|e36|5|node0_0_4_3
VLAN_0_Flow_34,750,1055,node0_0_11_0|P1-sw_0_11|e55|7|P0-sw_0_10|e38|6|P0-sw_0_9|e15|5|P1-sw_0_5|e14|7|P6-sw_0_4|e37|6|node0_0_4_4
VLAN_0_Flow_36,1000,1160,node0_0_10_0|P0-sw_0_10|e38|5|P0-sw_0_9|e15|7|P0-sw_0_5|e2|6|P0-sw_0_0|e1|5|P6-sw_0_1|e13|7|node0_0_1_4
VLAN_0_Flow_38,250,680,node0_0_6_1|P5-sw_0_6|e48|7|node0_0_6_3
VLAN_0_Flow_40,500,1328,node0_0_4_1|P2-sw_0_4|e33|4|node0_0_4_0
VLAN_0_Flow_43,250,1215,node0_0_7_0|P6-sw_0_7|e54|7|node0_0_7_4
VLAN_0_Flow_48,1250,1280,node0_0_1_1|P0-sw_0_1|e1|4|P1-sw_0_0|e2|3|P1-sw_0_5|e14|4|P5-sw_0_4|e36|3|node0_0_4_3
VLAN_0_Flow_49,625,990,node0_0_9_2|P1-sw_0_9|e21|6|P1-sw_0_8|e20|5|P3-sw_0_7|e51|7|node0_0_7_1
VLAN_0_Flow_54,1000,1331,node0_0_9_2|P2-sw_0_9|e38|4|P1-sw_0_10|e55|3|P3-sw_0_11|e57|4|node0_0_11_1
VLAN_0_Flow_55,250,958,node0_0_10_0|P4-sw_0_10|e63|7|node0_0_10_2
VLAN_0_Flow_56,500,1108,node0_0_10_3|P0-sw_0_10|e38|7|P0-sw_0_9|e15|6|P3-sw_0_5|e16|5|node0_0_5_0
VLAN_0_Flow_60,250,969,node0_0_9_3|P4-sw_0_9|e40|7|node0_0_9_1
VLAN_0_Flow_63,1500,1633,node0_0_8_2|P1-sw_0_8|e20|2|P4-sw_0_7|e52|1|node0_0_7_2
VLAN_0_Flow_64,500,1276,node0_0_7_0|P6-sw_0_7|e54|4|node0_0_7_4
VLAN_0_Flow_66,250,1229,node0_0_7_0|P5-sw_0_7|e53|7|node0_0_7_3
VLAN_0_Flow_75,1500,1534,node0_0_0_0|P1-sw_0_0|e2|4|P2-sw_0_5|e15|3|P2-sw_0_9|e38|4|P1-sw_0_10|e55|3|P6-sw_0_11|e60|4|node0_0_11_4
VLAN_0_Flow_79,1500,1537,node0_0_0_3|P1-sw_0_0|e2|4|P2-sw_0_5|e15|3|P2-sw_0_9|e38|4|P1-sw_0_10|e55|3|P3-sw_0_11|e57|4|node0_0_11_1
VLAN_0_Flow_80,1250,1308,node0_0_2_2|P1-sw_0_2|e26|3|P1-sw_0_3|e32|4|P4-sw_0_4|e35|3|node0_0_4_2
VLAN_0_Flow_88,375,1177,node0_0_9_2|P2-sw_0_9|e38|7|P3-sw_0_10|e62|6|node0_0_10_1
VLAN_0_Flow_95,1000,1275,node0_0_11_0|P0-sw_0_11|e44|4|P0-sw_0_6|e43|3|P5-sw_0_7|e53|4|node0_0_7_3
VLAN_0_Flow_96,375,1197,node0_0_8_1|P1-sw_0_8|e20|7|P6-sw_0_7|e54|6|node0_0_7_4
VLAN_0_Flow_97,500,1498,node0_0_10_3|P3-sw_0_10|e62|4|node0_0_10_1
VLAN_0_Flow_98,250,1008,node0_0_10_3|P4-sw_0_10|e63|7|node0_0_10_2
VLAN_0_Flow_102,750,1456,node0_0_0_3|P1-sw_0_0|e2|4|P3-sw_0_5|e16|3|node0_0_5_0
VLAN_0_Flow_103,375,1136,node0_0_11_0|P1-sw_0_11|e55|7|P3-sw_0_10|e62|6|node0_0_10_1
VLAN_0_Flow_105,1000,1342,node0_0_1_3|P0-sw_0_1|e1|4|P1-sw_0_0|e2|3|P5-sw_0_5|e18|4|node0_0_5_2
VLAN_0_Flow_108,875,985,node0_0_1_3|P0-sw_0_1|e1|7|P1-sw_0_0|e2|6|P2-sw_0_5|e15|5|P2-sw_0_9|e38|7|P1-sw_0_10|e55|6|P6-sw_0_11|e60|5|node0_0_11_4
VLAN_0_Flow_112,750,1294,node0_0_0_1|P2-sw_0_0|e3|4|P6-sw_0_8|e25|3|node0_0_8_3
VLAN_0_Flow_117,1000,1289,node0_0_2_0|P1-sw_0_2|e26|4|P1-sw_0_3|e32|3|P6-sw_0_4|e37|4|node0_0_4_4
VLAN_0_Flow_122,375,744,node0_0_8_0|P2-sw_0_8|e21|7|P3-sw_0_9|e39|6|node0_0_9_0
VLAN_0_Flow_123,1000,1308,node0_0_2_4|P1-sw_0_2|e26|4|P1-sw_0_3|e32|3|P5-sw_0_4|e36|4|node0_0_4_3
VLAN_0_Flow_126,250,989,node0_0_9_2|P3-sw_0_9|e39|7|node0_0_9_0
VLAN_0_Flow_128,625,1111,node0_0_10_3|P0-sw_0_10|e38|6|P0-sw_0_9|e15|5|P5-sw_0_5|e18|7|node0_0_5_2
VLAN_0_Flow_129,500,803,node0_0_7_0|P0-sw_0_7|e20|7|P2-sw_0_8|e21|6|P3-sw_0_9|e39|5|node0_0_9_0
VLAN_0_Flow_130,250,999,node0_0_7_0|P5-sw_0_7|e53|7|node0_0_7_3
VLAN_0_Flow_131,1250,1275,node0_0_6_1|P0-sw_0_6|e43|4|P0-sw_0_7|e20|3|P0-sw_0_8|e3|4|P5-sw_0_0|e6|3|node0_0_0_2
VLAN_0_Flow_133,750,1388,node0_0_7_0|P1-sw_0_7|e43|4|P5-sw_0_6|e48|3|node0_0_6_3
VLAN_0_Flow_141,625,825,node0_0_10_3|P0-sw_0_10|e38|7|P0-sw_0_9|e15|6|P0-sw_0_5|e2|5|P5-sw_0_0|e6|7|node0_0_0_2
VLAN_0_Flow_143,250,964,node0_0_8_0|P6-sw_0_8|e25|7|node0_0_8_3
VLAN_0_Flow_145,1000,1408,node0_0_11_0|P0-sw_0_11|e44|4|P0-sw_0_6|e43|3|P3-sw_0_7|e51|4|node0_0_7_1
